location,date,total_cases,new_cases,new_cases_smoothed
Estonia,2021-12-09,226858,554,452.714
Estonia,2021-12-10,227446,588,464.429
Estonia,2021-12-11,227902,456,464
Estonia,2021-12-12,228279,377,469.429
Estonia,2021-12-13,228596,317,471.714
Estonia,2021-12-14,229214,618,482.429
Estonia,2021-12-15,229869,655,509.286
Estonia,2021-12-16,230514,645,522.286
Estonia,2021-12-17,231117,603,524.429
Estonia,2021-12-18,231694,577,541.714
Estonia,2021-12-19,232120,426,548.714
Estonia,2021-12-20,232506,386,558.571
Estonia,2021-12-21,233367,861,593.286
Estonia,2021-12-22,234092,725,603.286
Estonia,2021-12-23,234958,866,634.857
Estonia,2021-12-24,235668,710,650.143
Estonia,2021-12-25,236133,465,634.143
Estonia,2021-12-26,236565,432,635
Estonia,2021-12-27,237099,534,656.143
Estonia,2021-12-28,238079,980,673.143
Estonia,2021-12-29,238957,878,695
Estonia,2021-12-30,240334,1377,768
Estonia,2021-12-31,241408,1074,820
Estonia,2022-01-01,242123,715,855.714
Estonia,2022-01-02,242552,429,855.286
Estonia,2022-01-03,243236,684,876.714
Estonia,2022-01-04,244733,1497,950.571
Estonia,2022-01-05,246221,1488,1037.714
Estonia,2022-01-06,247863,1642,1075.571
Estonia,2022-01-07,249592,1729,1169.143
Estonia,2022-01-08,251239,1647,1302.286
Estonia,2022-01-09,252517,1278,1423.571
Estonia,2022-01-10,253775,1258,1505.571
Estonia,2022-01-11,255755,1980,1574.571
Estonia,2022-01-12,257958,2203,1676.714
Estonia,2022-01-13,260396,2438,1790.429
Estonia,2022-01-14,262482,2086,1841.429
Estonia,2022-01-15,264702,2220,1923.286
Estonia,2022-01-16,267095,2393,2082.571
Estonia,2022-01-17,269199,2104,2203.429
Estonia,2022-01-18,271500,2301,2249.286
Estonia,2022-01-19,274658,3158,2385.714
Estonia,2022-01-20,278498,3840,2586
Estonia,2022-01-21,282977,4479,2927.857
Estonia,2022-01-22,287757,4780,3293.571
Estonia,2022-01-23,291426,3669,3475.857
Estonia,2022-01-24,296466,5040,3895.286
Estonia,2022-01-25,301608,5142,4301.143
Estonia,2022-01-26,307451,5843,4684.714
Estonia,2022-01-27,313685,6234,5026.714
Estonia,2022-01-28,319505,5820,5218.286
Estonia,2022-01-29,326629,7124,5553.143
Estonia,2022-01-30,332580,5951,5879.143
Estonia,2022-01-31,337543,4963,5868.143
Estonia,2022-02-01,344060,6517,6064.571
Estonia,2022-02-02,351240,7180,6255.571
Estonia,2022-02-03,358087,6847,6343.143
Estonia,2022-02-04,366089,8002,6654.857
Estonia,2022-02-05,373900,7811,6753
Estonia,2022-02-06,380946,7046,6909.429
Estonia,2022-02-07,385567,4621,6860.571
Estonia,2022-02-08,391849,6282,6827
Estonia,2022-02-09,398519,6670,6754.143
Estonia,2022-02-10,405101,6582,6716.286
Estonia,2022-02-11,410210,5109,6303
Estonia,2022-02-12,415994,5784,6013.429
Estonia,2022-02-13,420604,4610,5665.429
Estonia,2022-02-14,423499,2895,5418.857
Estonia,2022-02-15,427010,3511,5023
Estonia,2022-02-16,435448,8438,5275.571
Estonia,2022-02-17,441941,6493,5262.857
Estonia,2022-02-18,448666,6725,5493.714
Estonia,2022-02-19,455636,6970,5663.143
Estonia,2022-02-20,459747,4111,5591.857
Estonia,2022-02-21,462728,2981,5604.143
Estonia,2022-02-22,467989,5261,5854.143
Estonia,2022-02-23,474550,6561,5586
Estonia,2022-02-24,478941,4391,5285.714
Estonia,2022-02-25,483955,5014,5041.286
Estonia,2022-02-26,487955,4000,4617
Estonia,2022-02-27,492149,4194,4628.857
Estonia,2022-02-28,494430,2281,4528.857
Estonia,2022-03-01,499083,4653,4442
Estonia,2022-03-02,504148,5065,4228.286
Estonia,2022-03-03,507711,3563,4110
Estonia,2022-03-04,511022,3311,3866.714
Estonia,2022-03-05,514067,3045,3730.286
Estonia,2022-03-06,515708,1641,3365.571
Estonia,2022-03-07,517102,1394,3238.857
Estonia,2022-03-08,520407,3305,3046.286
Estonia,2022-03-09,523279,2872,2733
Estonia,2022-03-10,525748,2469,2576.714
Estonia,2022-03-11,527913,2165,2413
Estonia,2022-03-12,529793,1880,2246.571
Estonia,2022-03-13,531164,1371,2208
Estonia,2022-03-14,532089,925,2141
Estonia,2022-03-15,534788,2699,2054.429
Estonia,2022-03-16,536924,2136,1949.286
Estonia,2022-03-17,538673,1749,1846.429
Estonia,2022-03-18,540184,1511,1753
Estonia,2022-03-19,541551,1367,1679.714
Estonia,2022-03-20,542386,835,1603.143
Estonia,2022-03-21,543053,667,1566.286
Estonia,2022-03-22,545057,2004,1467
Estonia,2022-03-23,546885,1828,1423
Estonia,2022-03-24,548333,1448,1380
Estonia,2022-03-25,549793,1460,1372.714
Estonia,2022-03-26,551067,1274,1359.429
Estonia,2022-03-27,551714,647,1332.571
Estonia,2022-03-28,552287,573,1319.143
Estonia,2022-03-29,553736,1449,1239.857
Estonia,2022-03-30,555140,1404,1179.286
Estonia,2022-03-31,556304,1164,1138.714
Estonia,2022-04-01,557314,1010,1074.429
Estonia,2022-04-02,558253,939,1026.571
Estonia,2022-04-03,558706,453,998.857
Estonia,2022-04-04,559133,427,978
Estonia,2022-04-05,560233,1100,928.143
Estonia,2022-04-06,561228,995,869.714
Estonia,2022-04-07,562114,886,830
Estonia,2022-04-08,562939,825,803.571
Estonia,2022-04-09,563684,745,775.857
Estonia,2022-04-10,564031,347,760.714
Estonia,2022-04-11,564309,278,739.429
Estonia,2022-04-12,565213,904,711.429
Estonia,2022-04-13,565839,626,658.714
Estonia,2022-04-14,566467,628,621.857
Estonia,2022-04-15,566923,456,569.143
Estonia,2022-04-16,567183,260,499.857
Estonia,2022-04-17,567463,280,490.286
Estonia,2022-04-18,567644,181,476.429
Estonia,2022-04-19,568335,691,446
Estonia,2022-04-20,568543,208,386.286
Estonia,2022-04-21,569347,804,411.429
Estonia,2022-04-22,569722,375,399.857
Estonia,2022-04-23,570076,354,413.286
Estonia,2022-04-24,570257,181,399.143
Estonia,2022-04-25,570405,148,394.429
Estonia,2022-04-26,570931,526,370.857
Estonia,2022-04-27,571300,369,393.857
Estonia,2022-04-28,571625,325,325.429
Estonia,2022-04-29,571917,292,313.571
Estonia,2022-04-30,572193,276,302.429
Estonia,2022-05-01,572193,0,276.571
Estonia,2022-05-02,572193,0,255.429
Estonia,2022-05-03,572434,241,214.714
Estonia,2022-05-04,572434,0,162
Estonia,2022-05-05,572434,0,115.571
Estonia,2022-05-06,572434,0,73.857
Estonia,2022-05-07,572434,0,34.429
Estonia,2022-05-08,572434,0,34.429
Estonia,2022-05-09,572434,0,34.429
Estonia,2022-05-10,573922,1488,212.571
Estonia,2022-05-11,573922,0,212.571
Estonia,2022-05-12,573922,0,212.571
Estonia,2022-05-13,573922,0,212.571
Estonia,2022-05-14,573922,0,212.571
Estonia,2022-05-15,573922,0,212.571
Estonia,2022-05-16,573922,0,212.571
Estonia,2022-05-17,575046,1124,160.571
Estonia,2022-05-18,575046,0,160.571
Estonia,2022-05-19,575046,0,160.571
Estonia,2022-05-20,575046,0,160.571
Estonia,2022-05-21,575046,0,160.571
Estonia,2022-05-22,575046,0,160.571
Estonia,2022-05-23,575046,0,160.571
Estonia,2022-05-24,576047,1001,143
Estonia,2022-05-25,576047,0,143
Estonia,2022-05-26,576047,0,143
Estonia,2022-05-27,576047,0,143
Estonia,2022-05-28,576047,0,143
Estonia,2022-05-29,576047,0,143
Estonia,2022-05-30,576047,0,143
Estonia,2022-05-31,576870,823,117.571
Estonia,2022-06-01,576870,0,117.571
Estonia,2022-06-02,576870,0,117.571
Estonia,2022-06-03,576870,0,117.571
Estonia,2022-06-04,576870,0,117.571
Estonia,2022-06-05,576870,0,117.571
Estonia,2022-06-06,576870,0,117.571
Estonia,2022-06-07,577655,785,112.143
Estonia,2022-06-08,577655,0,112.143
Estonia,2022-06-09,577655,0,112.143
Estonia,2022-06-10,577655,0,112.143
Estonia,2022-06-11,577655,0,112.143
Estonia,2022-06-12,577655,0,112.143
Estonia,2022-06-13,577655,0,112.143
Estonia,2022-06-14,578494,839,119.857
Estonia,2022-06-15,578494,0,119.857
Estonia,2022-06-16,578494,0,119.857
Estonia,2022-06-17,578494,0,119.857
Estonia,2022-06-18,578494,0,119.857
Estonia,2022-06-19,578494,0,119.857
Estonia,2022-06-20,578494,0,119.857
Estonia,2022-06-21,579316,822,117.429
Estonia,2022-06-22,579316,0,117.429
Estonia,2022-06-23,579316,0,117.429
Estonia,2022-06-24,579316,0,117.429
Estonia,2022-06-25,579316,0,117.429
Estonia,2022-06-26,579316,0,117.429
Estonia,2022-06-27,579316,0,117.429
Estonia,2022-06-28,580111,795,113.571
Estonia,2022-06-29,580114,3,114
Estonia,2022-06-30,580114,0,114
Estonia,2022-07-01,580114,0,114
Estonia,2022-07-02,580114,0,114
Estonia,2022-07-03,580114,0,114
Estonia,2022-07-04,580114,0,114
Estonia,2022-07-05,581560,1446,207
Estonia,2022-07-06,581560,0,206.571
Estonia,2022-07-07,581560,0,206.571
Estonia,2022-07-08,581560,0,206.571
Estonia,2022-07-09,581560,0,206.571
Estonia,2022-07-10,581560,0,206.571
Estonia,2022-07-11,581560,0,206.571
Estonia,2022-07-12,585143,3583,511.857
Estonia,2022-07-13,585143,0,511.857
Estonia,2022-07-14,585143,0,511.857
Estonia,2022-07-15,585143,0,511.857
Estonia,2022-07-16,585143,0,511.857
Estonia,2022-07-17,585143,0,511.857
Estonia,2022-07-18,585143,0,511.857
Estonia,2022-07-19,584373,,
Estonia,2022-07-20,584373,0,0
Estonia,2022-07-21,584373,0,0
Estonia,2022-07-22,584373,0,0
Estonia,2022-07-23,584373,0,0
Estonia,2022-07-24,584373,0,0
Estonia,2022-07-25,584373,0,0
Estonia,2022-07-26,586399,2026,289.429
Estonia,2022-07-27,586399,0,289.429
Estonia,2022-07-28,586399,0,289.429
Estonia,2022-07-29,586399,0,289.429
Estonia,2022-07-30,586399,0,289.429
Estonia,2022-07-31,586399,0,289.429
Estonia,2022-08-01,586399,0,289.429
Estonia,2022-08-02,591377,4978,711.143
Estonia,2022-08-03,591377,0,711.143
Estonia,2022-08-04,591377,0,711.143
Estonia,2022-08-05,591377,0,711.143
Estonia,2022-08-06,591377,0,711.143
Estonia,2022-08-07,591377,0,711.143
Estonia,2022-08-08,591377,0,711.143
Estonia,2022-08-09,593571,2194,313.429
Estonia,2022-08-10,593571,0,313.429
Estonia,2022-08-11,593571,0,313.429
Estonia,2022-08-12,593571,0,313.429
Estonia,2022-08-13,593571,0,313.429
Estonia,2022-08-14,593571,0,313.429
Estonia,2022-08-15,593571,0,313.429
Estonia,2022-08-16,595419,1848,264
Estonia,2022-08-17,595419,0,264
Estonia,2022-08-18,595419,0,264
Estonia,2022-08-19,595419,0,264
Estonia,2022-08-20,595419,0,264
Estonia,2022-08-21,595419,0,264
Estonia,2022-08-22,595419,0,264
Estonia,2022-08-23,596763,1344,192
Estonia,2022-08-24,596763,0,192
Estonia,2022-08-25,596763,0,192
Estonia,2022-08-26,596763,0,192
Estonia,2022-08-27,596763,0,192
Estonia,2022-08-28,596763,0,192
Estonia,2022-08-29,596763,0,192
Estonia,2022-08-30,597838,1075,153.571
Estonia,2022-08-31,597838,0,153.571
Estonia,2022-09-01,597838,0,153.571
Estonia,2022-09-02,597838,0,153.571
Estonia,2022-09-03,597838,0,153.571
Estonia,2022-09-04,597838,0,153.571
Estonia,2022-09-05,597838,0,153.571
Estonia,2022-09-06,598636,798,114
Estonia,2022-09-07,598636,0,114
Estonia,2022-09-08,598636,0,114
Estonia,2022-09-09,598636,0,114
Estonia,2022-09-10,598636,0,114
Estonia,2022-09-11,598636,0,114
Estonia,2022-09-12,598636,0,114
Estonia,2022-09-13,599596,960,137.143
Estonia,2022-09-14,599596,0,137.143
Estonia,2022-09-15,599596,0,137.143
Estonia,2022-09-16,599596,0,137.143
Estonia,2022-09-17,599596,0,137.143
Estonia,2022-09-18,599596,0,137.143
Estonia,2022-09-19,599596,0,137.143
Estonia,2022-09-20,600796,1200,171.429
Estonia,2022-09-21,600796,0,171.429
Estonia,2022-09-22,600796,0,171.429
Estonia,2022-09-23,600796,0,171.429
Estonia,2022-09-24,600796,0,171.429
Estonia,2022-09-25,600796,0,171.429
Estonia,2022-09-26,600796,0,171.429
Estonia,2022-09-27,601869,1073,153.286
Estonia,2022-09-28,601993,124,171
Estonia,2022-09-29,601993,0,171
Estonia,2022-09-30,601993,0,171
Estonia,2022-10-01,601993,0,171
Estonia,2022-10-02,601993,0,171
Estonia,2022-10-03,601993,0,171
Estonia,2022-10-04,603347,1354,211.143
Estonia,2022-10-05,603347,0,193.429
Estonia,2022-10-06,603347,0,193.429
Estonia,2022-10-07,603347,0,193.429
Estonia,2022-10-08,603347,0,193.429
Estonia,2022-10-09,603347,0,193.429
Estonia,2022-10-10,603347,0,193.429
Estonia,2022-10-11,604552,1205,172.143
Estonia,2022-10-12,604552,0,172.143
Estonia,2022-10-13,604552,0,172.143
Estonia,2022-10-14,604552,0,172.143
Estonia,2022-10-15,604552,0,172.143
Estonia,2022-10-16,604552,0,172.143
Estonia,2022-10-17,604552,0,172.143
Estonia,2022-10-18,605622,1070,152.857
Estonia,2022-10-19,605622,0,152.857
Estonia,2022-10-20,605622,0,152.857
Estonia,2022-10-21,605622,0,152.857
Estonia,2022-10-22,605622,0,152.857
Estonia,2022-10-23,605622,0,152.857
Estonia,2022-10-24,605622,0,152.857
Estonia,2022-10-25,606498,876,125.143
Estonia,2022-10-26,606633,135,144.429
Estonia,2022-10-27,606633,0,144.429
Estonia,2022-10-28,606633,0,144.429
Estonia,2022-10-29,606633,0,144.429
Estonia,2022-10-30,606633,0,144.429
Estonia,2022-10-31,606633,0,144.429
Estonia,2022-11-01,607300,667,114.571
Estonia,2022-11-02,607300,0,95.286
Estonia,2022-11-03,607300,0,95.286
Estonia,2022-11-04,607300,0,95.286
Estonia,2022-11-05,607300,0,95.286
Estonia,2022-11-06,607300,0,95.286
Estonia,2022-11-07,607300,0,95.286
Estonia,2022-11-08,607300,0,0
Estonia,2022-11-09,607844,544,77.714
Estonia,2022-11-10,607844,0,77.714
Estonia,2022-11-11,607844,0,77.714
Estonia,2022-11-12,607844,0,77.714
Estonia,2022-11-13,607844,0,77.714
Estonia,2022-11-14,607844,0,77.714
Estonia,2022-11-15,608332,488,147.429
Estonia,2022-11-16,608332,0,69.714
Estonia,2022-11-17,608332,0,69.714
Estonia,2022-11-18,608332,0,69.714
Estonia,2022-11-19,608332,0,69.714
Estonia,2022-11-20,608332,0,69.714
Estonia,2022-11-21,608332,0,69.714
Estonia,2022-11-22,608796,464,66.286
Estonia,2022-11-23,608796,0,66.286
Estonia,2022-11-24,608796,0,66.286
Estonia,2022-11-25,608796,0,66.286
Estonia,2022-11-26,608796,0,66.286
Estonia,2022-11-27,608796,0,66.286
Estonia,2022-11-28,608796,0,66.286
Estonia,2022-11-29,609297,501,71.571
Estonia,2022-11-30,609297,0,71.571
Estonia,2022-12-01,609297,0,71.571
Estonia,2022-12-02,609297,0,71.571
Estonia,2022-12-03,609297,0,71.571
Estonia,2022-12-04,609297,0,71.571
Estonia,2022-12-05,609297,0,71.571
Estonia,2022-12-06,609827,530,75.714
Estonia,2022-12-07,609827,0,75.714
Estonia,2022-12-08,609827,0,75.714
Estonia,2022-12-09,609827,0,75.714
Estonia,2022-12-10,609827,0,75.714
Estonia,2022-12-11,609827,0,75.714
Estonia,2022-12-12,609827,0,75.714
Estonia,2022-12-13,610473,646,92.286
Estonia,2022-12-14,610473,0,92.286
Estonia,2022-12-15,610473,0,92.286
Estonia,2022-12-16,610473,0,92.286
Estonia,2022-12-17,610473,0,92.286
Estonia,2022-12-18,610473,0,92.286
Estonia,2022-12-19,610473,0,92.286
Estonia,2022-12-20,611291,818,116.857
Estonia,2022-12-21,611291,0,116.857
Estonia,2022-12-22,611291,0,116.857
Estonia,2022-12-23,611291,0,116.857
Estonia,2022-12-24,611291,0,116.857
Estonia,2022-12-25,611291,0,116.857
Estonia,2022-12-26,611291,0,116.857
Estonia,2022-12-27,611891,600,85.714
Estonia,2022-12-28,611891,0,85.714
Estonia,2022-12-29,611891,0,85.714
Estonia,2022-12-30,611891,0,85.714
Estonia,2022-12-31,611891,0,85.714
Estonia,2023-01-01,611891,0,85.714
Estonia,2023-01-02,611891,0,85.714
Estonia,2023-01-03,612451,560,80
Estonia,2023-01-04,612451,0,80
Estonia,2023-01-05,612451,0,80
Estonia,2023-01-06,612451,0,80
Estonia,2023-01-07,612451,0,80
Estonia,2023-01-08,612451,0,80
Estonia,2023-01-09,612451,0,80
Estonia,2023-01-10,612843,392,56
Estonia,2023-01-11,612843,0,56
Estonia,2023-01-12,612843,0,56
Estonia,2023-01-13,612843,0,56
Estonia,2023-01-14,612843,0,56
Estonia,2023-01-15,612843,0,56
Estonia,2023-01-16,612843,0,56
Estonia,2023-01-17,612843,0,0
Estonia,2023-01-18,613218,375,53.571
Estonia,2023-01-19,613218,0,53.571
Estonia,2023-01-20,613218,0,53.571
Estonia,2023-01-21,613218,0,53.571
Estonia,2023-01-22,613218,0,53.571
Estonia,2023-01-23,613218,0,53.571
Estonia,2023-01-24,613531,313,98.286
Estonia,2023-01-25,613531,0,44.714
Estonia,2023-01-26,613531,0,44.714
Estonia,2023-01-27,613531,0,44.714
Estonia,2023-01-28,613531,0,44.714
Estonia,2023-01-29,613531,0,44.714
Estonia,2023-01-30,613531,0,44.714
Estonia,2023-01-31,613903,372,53.143
Estonia,2023-02-01,613903,0,53.143
Estonia,2023-02-02,613903,0,53.143
Estonia,2023-02-03,613903,0,53.143
Estonia,2023-02-04,613903,0,53.143
Estonia,2023-02-05,613903,0,53.143
Estonia,2023-02-06,613903,0,53.143
Estonia,2023-02-07,614215,312,44.571
Estonia,2023-02-08,614215,,
Estonia,2023-02-09,614215,,
Estonia,2023-02-10,614215,,
Estonia,2023-02-11,614215,,
Estonia,2023-02-12,614215,,
Faeroe Islands,2020-03-04,1,1,
Faeroe Islands,2020-03-05,1,0,
Faeroe Islands,2020-03-06,1,0,
Faeroe Islands,2020-03-07,1,0,
Faeroe Islands,2020-03-08,2,1,
Faeroe Islands,2020-03-09,2,0,0.286
Faeroe Islands,2020-03-10,2,0,0.286
Faeroe Islands,2020-03-11,2,0,0.143
Faeroe Islands,2020-03-12,2,0,0.143
Faeroe Islands,2020-03-13,3,1,0.286
Faeroe Islands,2020-03-14,9,6,1.143
Faeroe Islands,2020-03-15,11,2,1.286
Faeroe Islands,2020-03-16,18,7,2.286
Faeroe Islands,2020-03-17,47,29,6.429
Faeroe Islands,2020-03-18,58,11,8
Faeroe Islands,2020-03-19,72,14,10
Faeroe Islands,2020-03-20,80,8,11
Faeroe Islands,2020-03-21,92,12,11.857
Faeroe Islands,2020-03-22,115,23,14.857
Faeroe Islands,2020-03-23,118,3,14.286
Faeroe Islands,2020-03-24,122,4,10.714
Faeroe Islands,2020-03-25,132,10,10.571
Faeroe Islands,2020-03-26,140,8,9.714
Faeroe Islands,2020-03-27,144,4,9.143
Faeroe Islands,2020-03-28,155,11,9
Faeroe Islands,2020-03-29,159,4,6.286
Faeroe Islands,2020-03-30,168,9,7.143
Faeroe Islands,2020-03-31,169,1,6.714
Faeroe Islands,2020-04-01,173,4,5.857
Faeroe Islands,2020-04-02,177,4,5.286
Faeroe Islands,2020-04-03,179,2,5
Faeroe Islands,2020-04-04,181,2,3.714
Faeroe Islands,2020-04-05,181,0,3.143
Faeroe Islands,2020-04-06,183,2,2.143
Faeroe Islands,2020-04-07,184,1,2.143
Faeroe Islands,2020-04-08,184,0,1.571
Faeroe Islands,2020-04-09,184,0,1
Faeroe Islands,2020-04-10,184,0,0.714
Faeroe Islands,2020-04-11,184,0,0.429
Faeroe Islands,2020-04-12,184,0,0.429
Faeroe Islands,2020-04-13,184,0,0.143
Faeroe Islands,2020-04-14,184,0,0
Faeroe Islands,2020-04-15,184,0,0
Faeroe Islands,2020-04-16,184,0,0
Faeroe Islands,2020-04-17,184,0,0
Faeroe Islands,2020-04-18,184,0,0
Faeroe Islands,2020-04-19,185,1,0.143
Faeroe Islands,2020-04-20,185,0,0.143
Faeroe Islands,2020-04-21,185,0,0.143
Faeroe Islands,2020-04-22,185,0,0.143
Faeroe Islands,2020-04-23,187,2,0.429
Faeroe Islands,2020-04-24,187,0,0.429
Faeroe Islands,2020-04-25,187,0,0.429
Faeroe Islands,2020-04-26,187,0,0.286
Faeroe Islands,2020-04-27,187,0,0.286
Faeroe Islands,2020-04-28,187,0,0.286
Faeroe Islands,2020-04-29,187,0,0.286
Faeroe Islands,2020-04-30,187,0,0
Faeroe Islands,2020-05-01,187,0,0
Faeroe Islands,2020-05-02,187,0,0
Faeroe Islands,2020-05-03,187,0,0
Faeroe Islands,2020-05-04,187,0,0
Faeroe Islands,2020-05-05,187,0,0
Faeroe Islands,2020-05-06,187,0,0
Faeroe Islands,2020-05-07,187,0,0
Faeroe Islands,2020-05-08,187,0,0
Faeroe Islands,2020-05-09,187,0,0
Faeroe Islands,2020-05-10,187,0,0
Faeroe Islands,2020-05-11,187,0,0
Faeroe Islands,2020-05-12,187,0,0
Faeroe Islands,2020-05-13,187,0,0
Faeroe Islands,2020-05-14,187,0,0
Faeroe Islands,2020-05-15,187,0,0
Faeroe Islands,2020-05-16,187,0,0
Faeroe Islands,2020-05-17,187,0,0
Faeroe Islands,2020-05-18,187,0,0
Faeroe Islands,2020-05-19,187,0,0
Faeroe Islands,2020-05-20,187,0,0
Faeroe Islands,2020-05-21,187,0,0
Faeroe Islands,2020-05-22,187,0,0
Faeroe Islands,2020-05-23,187,0,0
Faeroe Islands,2020-05-24,187,0,0
Faeroe Islands,2020-05-25,187,0,0
Faeroe Islands,2020-05-26,187,0,0
Faeroe Islands,2020-05-27,187,0,0
Faeroe Islands,2020-05-28,187,0,0
Faeroe Islands,2020-05-29,187,0,0
Faeroe Islands,2020-05-30,187,0,0
Faeroe Islands,2020-05-31,187,0,0
Faeroe Islands,2020-06-01,187,0,0
Faeroe Islands,2020-06-02,187,0,0
Faeroe Islands,2020-06-03,187,0,0
Faeroe Islands,2020-06-04,187,0,0
Faeroe Islands,2020-06-05,187,0,0
Faeroe Islands,2020-06-06,187,0,0
Faeroe Islands,2020-06-07,187,0,0
Faeroe Islands,2020-06-08,187,0,0
Faeroe Islands,2020-06-09,187,0,0
Faeroe Islands,2020-06-10,187,0,0
Faeroe Islands,2020-06-11,187,0,0
Faeroe Islands,2020-06-12,187,0,0
Faeroe Islands,2020-06-13,187,0,0
Faeroe Islands,2020-06-14,187,0,0
Faeroe Islands,2020-06-15,187,0,0
Faeroe Islands,2020-06-16,187,0,0
Faeroe Islands,2020-06-17,187,0,0
Faeroe Islands,2020-06-18,187,0,0
Faeroe Islands,2020-06-19,187,0,0
Faeroe Islands,2020-06-20,187,0,0
Faeroe Islands,2020-06-21,187,0,0
Faeroe Islands,2020-06-22,187,0,0
Faeroe Islands,2020-06-23,187,0,0
Faeroe Islands,2020-06-24,187,0,0
Faeroe Islands,2020-06-25,187,0,0
Faeroe Islands,2020-06-26,187,0,0
Faeroe Islands,2020-06-27,187,0,0
Faeroe Islands,2020-06-28,187,0,0
Faeroe Islands,2020-06-29,187,0,0
Faeroe Islands,2020-06-30,187,0,0
Faeroe Islands,2020-07-01,187,0,0
Faeroe Islands,2020-07-02,187,0,0
Faeroe Islands,2020-07-03,187,0,0
Faeroe Islands,2020-07-04,187,0,0
Faeroe Islands,2020-07-05,188,1,0.143
Faeroe Islands,2020-07-06,188,0,0.143
Faeroe Islands,2020-07-07,188,0,0.143
Faeroe Islands,2020-07-08,188,0,0.143
Faeroe Islands,2020-07-09,188,0,0.143
Faeroe Islands,2020-07-10,188,0,0.143
Faeroe Islands,2020-07-11,188,0,0.143
Faeroe Islands,2020-07-12,188,0,0
Faeroe Islands,2020-07-13,188,0,0
Faeroe Islands,2020-07-14,188,0,0
Faeroe Islands,2020-07-15,188,0,0
Faeroe Islands,2020-07-16,188,0,0
Faeroe Islands,2020-07-17,188,0,0
Faeroe Islands,2020-07-18,188,0,0
Faeroe Islands,2020-07-19,191,3,0.429
Faeroe Islands,2020-07-20,191,0,0.429
Faeroe Islands,2020-07-21,191,0,0.429
Faeroe Islands,2020-07-22,191,0,0.429
Faeroe Islands,2020-07-23,191,0,0.429
Faeroe Islands,2020-07-24,191,0,0.429
Faeroe Islands,2020-07-25,192,1,0.571
Faeroe Islands,2020-07-26,214,22,3.286
Faeroe Islands,2020-07-27,214,0,3.286
Faeroe Islands,2020-07-28,220,6,4.143
Faeroe Islands,2020-07-29,220,0,4.143
Faeroe Islands,2020-07-30,225,5,4.857
Faeroe Islands,2020-07-31,225,0,4.857
Faeroe Islands,2020-08-01,225,0,4.714
Faeroe Islands,2020-08-02,225,0,1.571
Faeroe Islands,2020-08-03,225,0,1.571
Faeroe Islands,2020-08-04,227,2,1
Faeroe Islands,2020-08-05,241,14,3
Faeroe Islands,2020-08-06,266,25,5.857
Faeroe Islands,2020-08-07,291,25,9.429
Faeroe Islands,2020-08-08,295,4,10
Faeroe Islands,2020-08-09,303,8,11.143
Faeroe Islands,2020-08-10,306,3,11.571
Faeroe Islands,2020-08-11,318,12,13
Faeroe Islands,2020-08-12,339,21,14
Faeroe Islands,2020-08-13,362,23,13.714
Faeroe Islands,2020-08-14,365,3,10.571
Faeroe Islands,2020-08-15,370,5,10.714
Faeroe Islands,2020-08-16,372,2,9.857
Faeroe Islands,2020-08-17,373,1,9.571
